,index,Premise 2,Conclusion,Premise 2_f1
235,478,Some earwigs release a liquid which has unpleasant smell which is usually described as foul.,Some earwigs release a liquid which has unpleasant smell which is usually described as foul.,0.929532527923584
236,479,Phosphorus is the level of phosphate in the body.,level of phosphate in the body is one of the factors of the amount of blood clot.,0.8856279850006104
237,481,Destroying the sinister Ring helped the Middle Earth to get rid of satanic powers.,Frodo Baggins helped the Middle Earth to get rid of satanic powers.,0.974044382572174
238,482,Dark matter is an invisible substance that is nearly everywhere in the universe.,No one seems to have been killed by speeding blobs of an invisible substance that is nearly everywhere in the universe.,1.0
239,483,Potassium is great sources of Potassium.,The main cuisines of Rasht are great sources of Potassium.,0.9407999515533448
240,484,A radar transmitter reduced the melting of candy bar.,A radar transmitter helped Spencer to invent microwave oven.,0.9423669576644896
241,486,You should plant your roses where they have enough light to absorb sunlight.,You should plant your roses where a place that they can get sunshine for about six hours on bright days.,0.9178582429885864
242,492,"If you need something crunchy to replace potato chips, try nuts.","If you need something crunchy to replace potato chips, try nuts.",0.8818643093109131
243,494," cellulose paste is a thin material produced by pressing together the materials derived from wood, rags or grasses","Paper is a thin material produced by pressing together the materials derived from wood, rags or grasses",0.9121092557907104
244,495,"Laser controlled by liquid crystals, and the discovery of chRmine.","Laser controlled by liquid crystals, and the discovery of a protein which responds to light even dim light.",0.982188045978546
245,497,Fibers reduce the storage of water in sleeves.,Fibers subsequently lowers the total body weight.,0.935636818408966
246,498,the growth in commercial uses has led to thinking about insurance.,the growth in commercial uses has led to thinking about insurance.,0.8590447306632996
247,502,my coworker is not a sincere person,my coworker is not a sincere person,0.9370802044868468
248,505,mountain gorillas continue to face threats.,mountain gorillas continue to face threats that contribute to their extinction.,0.9846287965774536
249,509, keratin is the dead cells and the old cells that make up the hair shaft.,The dead cells and the old cells that are cut off from the blood supply and begin to form a hard protein are what make up the hair shaft.,0.9468570947647096
250,517,Some airport structures have grown popular due to their convenient accommodation,Some airport structures have grown popular due to their convenience for transient passengers and easy accessibility to the airport terminal,0.8957250118255615
251,518,International trade helps each country to reduce its dependence on foreign aid,International trade helps each country to avoid Wastage of resources ,0.9294201135635376
252,519,Certain aspects of musical experience can be translated for deaf individuals.,Certain aspects of musical experience can be translated for deaf individuals.,0.9090569615364076
253,522,For avoiding to be weak we must use vitamin B.,"For avoiding to be weak we must use veans and peas, nuts, and meat and fish.",0.9999999403953552
254,524,The station will be designed to have Permanent or temporary barriers,The station will be designed to have Permanent or temporary barriers,0.8938827514648438
255,526,Stressing out can increase severe illnesses in mamals.,The mere presence of humans and viewing animals can increase severe illnesses in mamals.,0.9022508263587952
256,527,Declining the authority of the dean resulted in confiscated copies of the student newspaper.,"Believing that  the contents of the student paper would undermine the dean’s authority, resulted in confiscated copies of the student newspaper.",0.9428175091743468
257,528,Dar Al-Fonoun was the first university in the modern history of Iran.,Amir Kabir founded the first university in the modern history of Iran.,0.9834315180778505
258,530,A satellite travels around a planet.,moon is a satellite,0.9298883080482484
259,531,Rising wages result in higher salaries,Rising wages push up prices,0.9378369450569152
260,532,assessment is one of the most powerful ways to assess the quality and safety of health care,hospital accreditation is one of the most powerful ways to assess the quality and safety of health care,0.9661492705345154
261,533,Soft tempered copper is used for soft tempered copper,Soft tempered copper is used for intricate ornamental work and where extreme forming is required,0.878990113735199
262,534,Putting your products on online platform gives you the ability to access your audience from all around the world,Putting your products on online platform helps you to build your brand a lot faster,0.980007827281952
263,537,The grand opening of your business will be a great occasion,Marketing will be of use when promoting the grand opening of your business,0.9105560779571532
264,538,The successful execution of your finances makes you cash rich,The successful execution of your finances enables you to grab opportunities that come your way,0.9569076299667358
