,Unnamed: 0,index,Premise 1,Premise 2,Conclusion,Premise 1_f1,Premise 2_f1
147,999,311,Performance improvement in  academic areas is associated with learning a new language.,"The advantages of learning a foreign language include higher scores on standardized exams in math, reading comprehension and vocabulary.","Performance improvement in  academic areas include higher scores on standardized exams in math, reading comprehension and vocabulary.",0.9207759499549866,0.9856078028678894
148,1000,313,eliminating of negative self-talk leads to higher self-esteem.,Having high self-confidence eases anxiety about life and death.,eliminating of negative self-talk eases anxiety about life and death.,0.9480054378509521,0.9781643152236938
149,23,314,Antioxidants are linked to a reduced risk of cardiovascular disease.,Grapes are loaded with antioxidants.,Grapes are loaded with are linked to a reduced risk of cardiovascular disease.,0.9999999403953552,0.9999998211860657
150,1001,316,Daffodils need to insert sunlight in order to produce food.,"When leaves need to absorb sunlight, they shouldn't be completely shaded by the flowers.",Daffodils shouldn't be completely shaded by the flowers in order to produce food.,0.9613437652587891,0.956646203994751
151,514,318,"Spraying agricultural chemicals control insects, diseases and weeds.","Control insects, diseases and weeds is important for growing high-yielding, quality crops and pasture.","Spraying agricultural chemicals is important for growing high-yielding, quality crops and pasture.",0.9851060509681702,0.9903680086135864
152,515,320,Changing ocean current can result in changes in the warmness of the water.,changes in water temperature can kill fishes and ocean plant life.,changing ocean current can result in killing fishes and ocean plant life.,0.9688377976417542,0.9643973112106323
153,1966,322,Tourism development promotes economic growth,Oman is the fastest growing tourism destination in the Middle East.,oman economics is growing. ,0.8787246346473694,0.8787246346473694
154,1967,323,the removal of members of the legislative branch provides some measure of seNo conclusion of powers,presidential democracy allows the president to sack representatives of the political wing,presidential democracy provides some measure of seNo conclusiontion of powers,0.875527024269104,0.8954659700393677
155,1002,324,the american population is one of the largest populations in the world,the number of fundamentalists has enormously increased in the world,the number of fundamentalists has enormously increased in the world,0.9447398781776428,0.9669080376625061
156,1003,327,"In recent decades, the world temperature rises.","When the years have always been hotter, mountain glaciers and rivers are going to be disappeared.","In recent decades, mountain glaciers and rivers are going to be disappeared.",0.9220461249351501,0.9209556579589844
157,24,328,Rumi was the prophet of Sufism.,Mathnavi-ye-Ma’navi made a huge impact on Sufism.,Rumi made a huge impact on Sufism.,0.8753699064254761,0.9325355887413025
158,516,332,Sodium together with sodium and bicarbonate maintain a sound balance between the positively charged and the negatively charged ions.,The sound balance between positively charged ions and negatively charged ions enables the nerve cells to send messages and the muscle cells to contract.,Sodium together with sodium and bicarbonate enables the nerve cells to send messages and the muscle cells to contract.,0.9831233620643616,0.9607651829719543
159,1968,333,A green building has less assets,Finishing a building will cost you less money,A green building will cost you less money,0.9383870959281921,0.9183530807495117
160,1969,336,"Latex is a complex, sticky mixture made of a polymer called Latex.",Polymers are a long molecule made of smaller molecules joined together.,"Latex is a complex, sticky mixture made of a long molecule made of smaller molecules joined together.",0.9666496515274048,0.9856404662132263
161,1970,337,Sunnier climates would be in the list of my ideal holiday destinations,countries located in south america have mild and warm weather,countries located in south america would be in the list of my ideal holiday destinations,0.888185977935791,0.9374216794967651
162,517,338,One-time projects are not overwhelming,freelance work is not always done in a day or two,freelance work is not overwhelming,0.9044543504714966,0.9095109105110168
163,25,342,beras and goats are the main breeds of mountain animals.,beras and goats have thicker fur and fatter skin compared to others.,beras and goats  have thicker fur and fatter skin compared to others.,0.9029062986373901,0.9515141248703003
164,1004,343,"In Europe, the construction industry produces ever-increasing amounts of rubbish","In Europe, governments have to find new locations for landfills because of the construction industry","In Europe, governments have to find new locations for landfills because of the construction industry",0.937380850315094,0.9355481266975403
165,1502,345,Noble prize is given to those who have the greatest benefit on mankind.,"The greatest benefit on mankind is respect and help all people no matter what race, gender or age they have.","Noble prize is given to works which respect and help all people no matter what race, gender or age they have.",0.9665495157241821,0.9630769491195679
166,1503,346,Pulver cortex is a part of the brain known as the prefrontal cortex.,Sleep deprivation weakens the ability of the prefrontal cortex.,Sleep deprivation weakens the ability of emotion processing.,0.8816064596176147,0.9662708640098572
167,1005,349,Patients with No conclusionnoid schizophrenia have illusion thoughts and often so called order halluciations.,Patients with No conclusionnoid schizophrenia are more likely than average to commit violent acts.,"Patients with No conclusionnoid schizophrenia, are more likely than average to commit violent acts.",0.8954131007194519,0.8969417214393616
168,26,351,"When there is an arranged marriage, then there are fewer cultural conflicts.",Social differences result in communicative quarrels in partners.,"When there is an arranged marriage, then there are fewer communicative quarrels in partners.",0.9835351705551147,0.9658077955245972
